week,CITY,precipitation_avg,precipitation_max
201411,Natividade,0.3933,2.554
201411,Nilópolis,0.4085,2.7116
201411,Niterói,0.3994,2.6171
201411,Nova Friburgo,0.3314,1.9091
201411,Nova Iguaçu,0.4071,2.6976
201411,Paracambi,0.4051,2.6765
201411,Paraíba Do Sul,0.3836,2.4528
201411,Paraty,0.41,2.7272
201411,Paty Do Alferes,0.3556,2.161
201411,Petrópolis,0.3339,1.9349
201411,Pinheiral,0.3758,2.3715
201411,Piraí,0.3748,2.3612
201411,Porciúncula,0.3923,2.5428
201411,Porto Real,0.3746,2.3586
201411,Quatis,0.3728,2.3406
201411,Queimados,0.4072,2.6982
201411,Quissamã,0.4094,2.7213
201411,Resende,0.3733,2.3458
201411,Rio Bonito,0.4038,2.6628
201411,Rio Claro,0.3681,2.2908
201411,Rio Das Flores,0.3596,2.2028
201411,Rio Das Ostras,0.4094,2.7213
201411,Rio De Janeiro,0.4091,2.7186
201411,Santa Maria Madalena,0.3312,1.9062
201411,Santo Antônio De Pádua,0.398,2.6024
201411,São Fidélis,0.4074,2.7002
201411,São Francisco De Itabapoana,0.4086,2.7128
201411,São Gonçalo,0.4078,2.7047
201411,São João Da Barra,0.4095,2.7222
201411,São João De Meriti,0.4088,2.715
201411,São José De Ubá,0.3957,2.579
201411,São José Do Vale Do Rio Preto,0.354,2.1443
201411,São Pedro Da Aldeia,0.4092,2.7198
201411,São Sebastião Do Alto,0.3537,2.1406
201411,Sapucaia,0.3905,2.5242
201411,Saquarema,0.4097,2.7245
201411,Seropédica,0.4064,2.6903
201411,Silva Jardim,0.4089,2.716
201411,Sumidouro,0.3773,2.3866
201411,Tanguá,0.4075,2.7019
201411,Teresópolis,0.3245,1.8367
201411,Trajano De Moraes,0.349,2.0919
201411,Três Rios,0.385,2.4672
201411,Valença,0.3595,2.2019
201411,Varre-Sai,0.3359,1.9554
201411,Vassouras,0.3701,2.3119
201411,Volta Redonda,0.3755,2.3683
201412,Angra Dos Reis,3.0917,13.0206
201412,Aperibé,0.8132,5.5904
201412,Araruama,1.231,5.2621
201412,Areal,0.9999,5.5008
201412,Armação Dos Búzios,1.1921,5.4849
201412,Arraial Do Cabo,1.6999,7.2402
201412,Barra Do Piraí,0.9504,4.9274
201412,Barra Mansa,2.5308,15.2124
201412,Belford Roxo,0.5597,2.2998
201412,Bom Jardim,0.65,3.8705
201412,Bom Jesus Do Itabapoana,0.674,5.1337
201412,Cabo Frio,1.5067,6.5456
201412,Cachoeiras De Macacu,0.7912,3.6043
201412,Cambuci,0.808,5.6887
201412,Campos Dos Goytacazes,0.275,1.9249
201412,Cantagalo,0.6755,4.2645
201412,Carapebus,0.4346,3.0368
201412,Cardoso Moreira,0.5505,4.0015
201412,Carmo,0.7409,4.4473
201412,Casimiro De Abreu,0.7972,3.784
201412,Comendador Levy Gasparian,0.8396,4.7211
201412,Conceição De Macabu,0.4895,3.3866
201412,Cordeiro,0.6623,4.2093
201412,Duas Barras,0.6801,4.1
201412,Duque De Caxias,0.4605,2.1731
201412,Engenheiro Paulo De Frontin,0.7693,3.0419
201412,Guapimirim,1.1512,6.7464
201412,Iguaba Grande,1.2978,5.5982
201412,Itaboraí,0.8436,4.3
201412,Itaguaí,1.632,5.7268
201412,Italva,0.6344,4.6273
201412,Itaocara,0.7861,5.3877
201412,Itaperuna,0.7725,5.757
201412,Itatiaia,3.7864,23.7264
201412,Japeri,1.0364,3.1545
201412,Laje Do Muriaé,0.8534,6.3614
201412,Macaé,0.4453,3.0346
201412,Macuco,0.6543,4.1371
201412,Magé,0.8359,4.5344
201412,Mangaratiba,2.2966,9.5582
201412,Maricá,0.8103,3.666
201412,Mendes,0.7612,3.2102
201412,Mesquita,0.6121,2.4002
201412,Miguel Pereira,0.5836,2.0972
201412,Miracema,0.8558,6.1016
201412,Natividade,0.8099,6.1761
201412,Nilópolis,0.567,2.4639
201412,Niterói,0.5048,2.4943
201412,Nova Friburgo,0.6511,3.6795
201412,Nova Iguaçu,0.6601,2.4637
201412,Paracambi,1.049,3.5266
201412,Paraíba Do Sul,0.8032,3.9794
201412,Paraty,3.9688,12.8238
201412,Paty Do Alferes,0.6592,2.307
201412,Petrópolis,0.927,5.0754
201412,Pinheiral,1.7671,10.0543
201412,Piraí,1.604,7.6581
201412,Porciúncula,0.8353,6.3969
201412,Porto Real,2.9899,19.6134
201412,Quatis,2.8126,18.5008
201412,Queimados,0.9296,2.8325
201412,Quissamã,0.4256,2.9235
201412,Resende,3.646,24.1563
201412,Rio Bonito,0.9242,4.2768
201412,Rio Claro,2.5241,13.2615
201412,Rio Das Flores,0.4837,3.0943
201412,Rio Das Ostras,0.7549,3.9493
201412,Rio De Janeiro,0.3927,1.8711
201412,Santa Maria Madalena,0.5896,4.9037
201412,Santo Antônio De Pádua,0.8359,5.8465
201412,São Fidélis,0.6243,4.4409
201412,São Francisco De Itabapoana,0.3788,2.8601
201412,São Gonçalo,0.6119,3.0671
201412,São João Da Barra,0.3646,2.6814
201412,São João De Meriti,0.5008,2.2934
201412,São José De Ubá,0.8073,5.9415
201412,São José Do Vale Do Rio Preto,0.9051,5.3961
201412,São Pedro Da Aldeia,1.3845,6.0324
201412,São Sebastião Do Alto,0.6342,4.7137
201412,Sapucaia,0.8478,4.7711
201412,Saquarema,1.12,4.7649
201412,Seropédica,1.4429,4.479
201412,Silva Jardim,0.9669,4.2339
201412,Sumidouro,0.7366,4.0958
201412,Tanguá,0.9012,4.2937
201412,Teresópolis,1.2245,8.3156
201412,Trajano De Moraes,0.5722,4.391
201412,Três Rios,0.8592,4.5127
201412,Valença,0.3573,2.6854
201412,Varre-Sai,0.7716,6.789
201412,Vassouras,0.2837,1.1398
201412,Volta Redonda,2.1587,12.8856
201413,Angra Dos Reis,2.0876,10.4154
201413,Aperibé,3.3636,17.433
201413,Araruama,2.6543,8.9128
201413,Areal,3.1972,14.0046
201413,Armação Dos Búzios,2.6361,7.9686
201413,Arraial Do Cabo,2.5733,7.9569
201413,Barra Do Piraí,2.5855,13.0368
201413,Barra Mansa,2.391,12.132
201413,Belford Roxo,2.7122,13.9918
201413,Bom Jardim,3.1712,11.1495
201413,Bom Jesus Do Itabapoana,3.7633,21.4779
201413,Cabo Frio,2.5979,8.0325
201413,Cachoeiras De Macacu,2.9357,10.9851
201413,Cambuci,3.4968,18.9356
201413,Campos Dos Goytacazes,3.9109,21.9981
201413,Cantagalo,3.1971,12.9333
201413,Carapebus,3.076,12.2839
201413,Cardoso Moreira,3.7619,21.4776
201413,Carmo,3.1738,13.4733
201413,Casimiro De Abreu,2.7522,9.4947
201413,Comendador Levy Gasparian,3.0367,14.1762
201413,Conceição De Macabu,3.1003,13.0031
201413,Cordeiro,3.2094,12.3811
201413,Duas Barras,3.209,12.0434
201413,Duque De Caxias,2.7441,13.448
201413,Engenheiro Paulo De Frontin,2.7662,13.3421
201413,Guapimirim,3.1289,14.6011
201413,Iguaba Grande,2.6347,8.6009
201413,Itaboraí,2.8914,11.9377
201413,Itaguaí,2.4778,14.1458
201413,Italva,3.7177,21.1496
201413,Itaocara,3.3503,17.1443
201413,Itaperuna,3.6563,20.5203
201413,Itatiaia,2.2221,11.0006
201413,Japeri,2.5961,14.6452
201413,Laje Do Muriaé,3.5645,19.2991
201413,Macaé,2.7723,9.0543
201413,Macuco,3.1572,13.1478
201413,Magé,2.9607,13.494
201413,Mangaratiba,2.2569,11.9993
201413,Maricá,2.7565,10.8082
201413,Mendes,2.7002,13.2533
201413,Mesquita,2.6982,14.1359
201413,Miguel Pereira,2.9531,12.9154
201413,Miracema,3.4422,18.2238
201413,Natividade,3.6568,20.3638
201413,Nilópolis,2.691,14.0341
201413,Niterói,2.8066,11.6062
201413,Nova Friburgo,3.218,9.8667
201413,Nova Iguaçu,2.6959,14.2211
201413,Paracambi,2.5611,14.3584
201413,Paraíba Do Sul,2.9831,13.9823
201413,Paraty,1.8806,7.6814
201413,Paty Do Alferes,2.972,12.9805
201413,Petrópolis,3.2968,12.9761
201413,Pinheiral,2.4912,12.7393
201413,Piraí,2.5649,13.2384
201413,Porciúncula,3.6385,20.2487
201413,Porto Real,2.3329,11.9631
201413,Quatis,2.3648,12.0619
201413,Queimados,2.6547,14.6936
201413,Quissamã,3.2892,14.1218
201413,Resende,2.2507,11.475
201413,Rio Bonito,2.8281,10.5336
201413,Rio Claro,2.4222,11.7973
201413,Rio Das Flores,2.8628,12.9583
201413,Rio Das Ostras,2.6876,8.4703
201413,Rio De Janeiro,2.7281,12.4606
201413,Santa Maria Madalena,3.4982,13.0959
201413,Santo Antônio De Pádua,3.3953,17.5942
201413,São Fidélis,3.5852,19.514
201413,São Francisco De Itabapoana,3.8831,21.2102
201413,São Gonçalo,2.8256,12.1026
201413,São João Da Barra,3.8021,19.597
201413,São João De Meriti,2.7112,13.7847
201413,São José De Ubá,3.6088,19.7402
201413,São José Do Vale Do Rio Preto,3.2715,13.176
201413,São Pedro Da Aldeia,2.616,8.271
201413,São Sebastião Do Alto,3.3618,13.2616
201413,Sapucaia,3.0933,14.0334
201413,Saquarema,2.6755,9.3853
201413,Seropédica,2.5885,15.1452
201413,Silva Jardim,2.7338,9.5626
201413,Sumidouro,3.1322,12.7368
201413,Tanguá,2.8431,11.1266
201413,Teresópolis,3.5503,13.7288
201413,Trajano De Moraes,3.3155,12.0947
201413,Três Rios,3.0301,14.1545
201413,Valença,2.7459,12.5294
201413,Varre-Sai,3.9796,19.9785
201413,Vassouras,2.7056,12.7979
201413,Volta Redonda,2.4362,12.4488
201414,Angra Dos Reis,1.5825,7.4824
201414,Aperibé,1.7381,7.7136
201414,Araruama,1.5944,7.5001
201414,Areal,2.7656,9.2401
201414,Armação Dos Búzios,1.5914,7.4956
201414,Arraial Do Cabo,1.5857,7.4871
201414,Barra Do Piraí,2.5283,8.8876
201414,Barra Mansa,2.6084,9.0065
201414,Belford Roxo,1.6099,7.5231
201414,Bom Jardim,3.1394,9.7956
201414,Bom Jesus Do Itabapoana,1.8043,7.812
201414,Cabo Frio,1.5912,7.4953
201414,Cachoeiras De Macacu,1.9804,8.0736
201414,Cambuci,1.6774,7.6233
201414,Campos Dos Goytacazes,1.5963,7.503
201414,Cantagalo,2.6335,9.0438
201414,Carapebus,1.6024,7.5119
201414,Cardoso Moreira,1.6193,7.5371
201414,Carmo,2.4905,8.8314
201414,Casimiro De Abreu,1.6221,7.5413
201414,Comendador Levy Gasparian,2.3901,8.6823
201414,Conceição De Macabu,1.7286,7.6995
201414,Cordeiro,2.8857,9.4186
201414,Duas Barras,3.07,9.6924
201414,Duque De Caxias,1.5915,7.4957
201414,Engenheiro Paulo De Frontin,2.9805,9.5594
201414,Guapimirim,1.6636,7.6028
201414,Iguaba Grande,1.5809,7.48
201414,Itaboraí,1.6719,7.6152
201414,Itaguaí,1.5825,7.4823
201414,Italva,1.6557,7.5912
201414,Itaocara,1.7388,7.7146
201414,Itaperuna,1.87,7.9096
201414,Itatiaia,2.6597,9.0828
201414,Japeri,1.65,7.5828
201414,Laje Do Muriaé,2.1351,8.3034
201414,Macaé,1.582,7.4817
201414,Macuco,2.2879,8.5304
201414,Magé,1.5831,7.4833
201414,Mangaratiba,1.5805,7.4794
201414,Maricá,1.5822,7.4819
201414,Mendes,2.7824,9.2651
201414,Mesquita,1.6174,7.5342
201414,Miguel Pereira,3.2828,10.0086
201414,Miracema,1.96,8.0432
201414,Natividade,2.0523,8.1805
201414,Nilópolis,1.6132,7.528
201414,Niterói,1.8766,7.9193
201414,Nova Friburgo,3.8488,10.8495
201414,Nova Iguaçu,1.6521,7.5858
201414,Paracambi,1.7111,7.6735
201414,Paraíba Do Sul,2.3341,8.599
201414,Paraty,1.5696,7.4633
201414,Paty Do Alferes,3.1471,9.8069
201414,Petrópolis,3.7769,10.7427
201414,Pinheiral,2.5606,8.9357
201414,Piraí,2.5893,8.9783
201414,Porciúncula,2.0834,8.2265
201414,Porto Real,2.5967,8.9892
201414,Quatis,2.6466,9.0634
201414,Queimados,1.6506,7.5836
201414,Quissamã,1.5862,7.4879
201414,Resende,2.6323,9.0421
201414,Rio Bonito,1.7492,7.7301
201414,Rio Claro,2.7854,9.2696
201414,Rio Das Flores,3.0306,9.6339
201414,Rio Das Ostras,1.5861,7.4877
201414,Rio De Janeiro,1.5936,7.4989
201414,Santa Maria Madalena,3.8569,10.8615
201414,Santo Antônio De Pádua,1.9174,7.98
201414,São Fidélis,1.645,7.5753
201414,São Francisco De Itabapoana,1.6098,7.5229
201414,São Gonçalo,1.6325,7.5567
201414,São João Da Barra,1.5838,7.4843
201414,São João De Meriti,1.6036,7.5138
201414,São José De Ubá,1.9825,8.0767
201414,São José Do Vale Do Rio Preto,3.1936,9.8761
201414,São Pedro Da Aldeia,1.5905,7.4943
201414,São Sebastião Do Alto,3.2037,9.8911
201414,Sapucaia,2.1354,8.3038
201414,Saquarema,1.5774,7.4748
201414,Seropédica,1.6726,7.6162
201414,Silva Jardim,1.6009,7.5097
201414,Sumidouro,2.5186,8.8732
201414,Tanguá,1.6402,7.5682
201414,Teresópolis,4.0504,11.149
201414,Trajano De Moraes,3.3396,10.093
201414,Três Rios,2.2941,8.5396
201414,Valença,3.033,9.6375
201414,Varre-Sai,3.7198,10.6578
201414,Vassouras,2.7266,9.1823
201414,Volta Redonda,2.5695,8.9488
201415,Angra Dos Reis,0.0082,0.0954
201415,Aperibé,0.0367,0.179
201415,Araruama,0.0946,0.5435
201415,Areal,0.179,1.1508
201415,Armação Dos Búzios,0.2311,1.4343
201415,Arraial Do Cabo,0.0634,0.4301
201415,Barra Do Piraí,0.0118,0.0653
201415,Barra Mansa,0.0,0.0
201415,Belford Roxo,0.0514,0.2569
201415,Bom Jardim,0.1518,0.525
201415,Bom Jesus Do Itabapoana,0.4964,3.3354
201415,Cabo Frio,0.1125,0.7086
201415,Cachoeiras De Macacu,0.2008,1.0188
201415,Cambuci,0.0831,0.5468
201415,Campos Dos Goytacazes,1.1978,7.9864
201415,Cantagalo,0.1352,0.5482
201415,Carapebus,0.5835,3.7164
201415,Cardoso Moreira,0.6307,4.2239
201415,Carmo,0.1385,0.6217
201415,Casimiro De Abreu,0.2332,1.2972
201415,Comendador Levy Gasparian,0.1757,1.1393
201415,Conceição De Macabu,0.4094,2.5265
201415,Cordeiro,0.1365,0.5092
201415,Duas Barras,0.1379,0.4734
201415,Duque De Caxias,0.0481,0.2188
201415,Engenheiro Paulo De Frontin,0.0109,0.0
201415,Guapimirim,0.1418,1.1058
201415,Iguaba Grande,0.1088,0.6356
201415,Itaboraí,0.1005,0.6348
201415,Itaguaí,0.0185,0.1495
201415,Italva,0.4826,3.2391
201415,Itaocara,0.0599,0.3208
201415,Itaperuna,0.2804,1.8781
201415,Itatiaia,0.0,0.0
201415,Japeri,0.0622,0.4132
201415,Laje Do Muriaé,0.1341,0.8575
201415,Macaé,0.4584,2.8225
201415,Macuco,0.1627,0.7819
201415,Magé,0.1101,0.7349
201415,Mangaratiba,0.0087,0.0986
201415,Maricá,0.0712,0.447
201415,Mendes,0.013,0.0105
201415,Mesquita,0.0504,0.2674
201415,Miguel Pereira,0.1068,0.5015
201415,Miracema,0.0515,0.2894
201415,Natividade,0.2723,1.8096
201415,Nilópolis,0.0417,0.2418
201415,Niterói,0.0387,0.2073
201415,Nova Friburgo,0.14,0.2986
201415,Nova Iguaçu,0.0509,0.2693
201415,Paracambi,0.0558,0.3888
201415,Paraíba Do Sul,0.1973,1.3098
201415,Paraty,0.0004,0.0047
201415,Paty Do Alferes,0.1548,0.8436
201415,Petrópolis,0.102,0.4042
201415,Pinheiral,0.0,0.0
201415,Piraí,0.0,0.0
201415,Porciúncula,0.2655,1.7636
201415,Porto Real,0.0043,0.0393
201415,Quatis,0.003,0.0259
201415,Queimados,0.0577,0.3434
201415,Quissamã,0.7788,5.0773
201415,Resende,0.0029,0.0273
201415,Rio Bonito,0.1288,0.7098
201415,Rio Claro,0.0,0.0
201415,Rio Das Flores,0.0844,0.504
201415,Rio Das Ostras,0.3135,1.879
201415,Rio De Janeiro,0.0408,0.236
201415,Santa Maria Madalena,0.1644,0.6737
201415,Santo Antônio De Pádua,0.029,0.1188
201415,São Fidélis,0.4062,2.6879
201415,São Francisco De Itabapoana,1.086,7.2614
201415,São Gonçalo,0.0658,0.4069
201415,São João Da Barra,1.1331,7.5564
201415,São João De Meriti,0.0435,0.2308
201415,São José De Ubá,0.153,1.0026
201415,São José Do Vale Do Rio Preto,0.1475,0.7526
201415,São Pedro Da Aldeia,0.1181,0.7132
201415,São Sebastião Do Alto,0.1353,0.5351
201415,Sapucaia,0.1809,1.0713
201415,Saquarema,0.082,0.4789
201415,Seropédica,0.0362,0.2504
201415,Silva Jardim,0.1635,0.8908
201415,Sumidouro,0.1696,0.7913
201415,Tanguá,0.1198,0.7094
201415,Teresópolis,0.0571,0.3142
201415,Trajano De Moraes,0.1996,0.9248
201415,Três Rios,0.1948,1.2878
201415,Valença,0.0312,0.1664
201415,Varre-Sai,0.2914,1.7626
201415,Vassouras,0.0374,0.2017
201415,Volta Redonda,0.0,0.0
201416,Angra Dos Reis,1.918,6.6124
201416,Aperibé,1.9102,3.6517
201416,Araruama,3.3665,16.2578
201416,Areal,2.8237,8.7232
201416,Armação Dos Búzios,3.291,16.2059
201416,Arraial Do Cabo,3.5382,18.5769
201416,Barra Do Piraí,2.0746,5.6821
201416,Barra Mansa,1.9865,6.2471
201416,Belford Roxo,2.5769,8.3406
201416,Bom Jardim,3.0888,11.3364
201416,Bom Jesus Do Itabapoana,1.8453,3.6793
201416,Cabo Frio,3.4471,17.5847
201416,Cachoeiras De Macacu,3.1735,13.9816
201416,Cambuci,1.806,2.823
201416,Campos Dos Goytacazes,2.3219,8.0419
201416,Cantagalo,2.6973,8.7975
201416,Carapebus,2.6332,10.4988
201416,Cardoso Moreira,1.9404,4.11
201416,Carmo,2.6266,8.7302
201416,Casimiro De Abreu,3.0094,12.9463
201416,Comendador Levy Gasparian,2.3937,6.845
201416,Conceição De Macabu,2.4983,8.2644
201416,Cordeiro,2.8292,9.4503
201416,Duas Barras,2.96,10.4905
201416,Duque De Caxias,2.7007,8.9994
201416,Engenheiro Paulo De Frontin,2.3929,6.5384
201416,Guapimirim,2.9564,10.3361
201416,Iguaba Grande,3.367,16.4446
201416,Itaboraí,3.1349,12.6678
201416,Itaguaí,2.2181,7.8211
201416,Italva,1.8667,3.516
201416,Itaocara,1.9563,3.9739
201416,Itaperuna,1.7925,2.8344
201416,Itatiaia,1.8445,6.1072
201416,Japeri,2.1612,6.6493
201416,Laje Do Muriaé,1.8378,2.7764
201416,Macaé,2.7755,10.6829
201416,Macuco,2.5815,8.2625
201416,Magé,2.9286,10.3781
201416,Mangaratiba,2.0605,7.3636
201416,Maricá,3.1877,13.6622
201416,Mendes,2.2688,6.1739
201416,Mesquita,2.5435,8.2411
201416,Miguel Pereira,2.6361,7.001
201416,Miracema,1.8647,3.12
201416,Natividade,1.8053,2.8727
201416,Nilópolis,2.5901,8.5897
201416,Niterói,3.0846,11.754
201416,Nova Friburgo,3.5,13.8572
201416,Nova Iguaçu,2.5187,8.1124
201416,Paracambi,2.0838,6.3012
201416,Paraíba Do Sul,2.4,6.8064
201416,Paraty,1.8415,5.4284
201416,Paty Do Alferes,2.6395,7.1123
201416,Petrópolis,3.2569,9.3864
201416,Pinheiral,2.0342,6.0148
201416,Piraí,2.1903,6.5925
201416,Porciúncula,1.7939,2.8425
201416,Porto Real,1.872,6.0593
201416,Quatis,1.8885,5.9696
201416,Queimados,2.347,7.4484
201416,Quissamã,2.6648,12.4497
201416,Resende,1.844,6.3474
201416,Rio Bonito,3.2463,14.3602
201416,Rio Claro,2.1743,6.9158
201416,Rio Das Flores,2.2587,5.5516
201416,Rio Das Ostras,2.9949,12.7295
201416,Rio De Janeiro,2.8521,10.3342
201416,Santa Maria Madalena,2.9285,8.019
201416,Santo Antônio De Pádua,1.9201,3.5318
201416,São Fidélis,1.9623,4.068
201416,São Francisco De Itabapoana,2.3102,9.8765
201416,São Gonçalo,3.0267,11.5546
201416,São João Da Barra,2.4961,12.7685
201416,São João De Meriti,2.6397,8.7705
201416,São José De Ubá,1.8271,2.6937
201416,São José Do Vale Do Rio Preto,3.0152,10.1307
201416,São Pedro Da Aldeia,3.3917,16.8351
201416,São Sebastião Do Alto,2.7517,7.8376
201416,Sapucaia,2.5292,8.3852
201416,Saquarema,3.3373,15.7681
201416,Seropédica,2.213,7.2423
201416,Silva Jardim,3.2015,14.7227
201416,Sumidouro,2.8003,10.2078
201416,Tanguá,3.1933,13.764
201416,Teresópolis,3.5512,11.2717
201416,Trajano De Moraes,2.9178,8.8301
201416,Três Rios,2.4447,7.1651
201416,Valença,2.1481,5.1593
201416,Varre-Sai,2.282,4.066
201416,Vassouras,2.1861,5.5508
201416,Volta Redonda,1.9896,6.0587
201417,Angra Dos Reis,2.284,11.7304
201417,Aperibé,3.2332,15.63
201417,Araruama,2.6585,12.1845
201417,Areal,3.7174,14.2044
201417,Armação Dos Búzios,2.6267,11.2568
201417,Arraial Do Cabo,2.6278,12.9495
201417,Barra Do Piraí,3.204,13.5054
201417,Barra Mansa,3.2978,16.6932
201417,Belford Roxo,2.3391,12.0465
201417,Bom Jardim,4.0307,15.8826
201417,Bom Jesus Do Itabapoana,3.6069,19.5044
201417,Cabo Frio,2.6462,12.4884
201417,Cachoeiras De Macacu,3.3156,14.4283
201417,Cambuci,3.2211,16.1841
201417,Campos Dos Goytacazes,3.6663,21.0832
201417,Cantagalo,3.7493,15.6065
201417,Carapebus,2.8759,11.8212
201417,Cardoso Moreira,3.5084,19.501
201417,Carmo,3.7473,16.0269
201417,Casimiro De Abreu,2.8713,12.3411
201417,Comendador Levy Gasparian,3.5416,14.5163
201417,Conceição De Macabu,3.0345,12.9389
201417,Cordeiro,3.8851,15.7246
201417,Duas Barras,4.0514,16.3
201417,Duque De Caxias,2.3312,11.4766
201417,Engenheiro Paulo De Frontin,3.3481,12.9978
201417,Guapimirim,2.9944,12.4358
201417,Iguaba Grande,2.6738,12.3831
201417,Itaboraí,2.7164,11.4446
201417,Itaguaí,2.1419,10.4019
201417,Italva,3.47,18.9237
201417,Itaocara,3.2195,15.4525
201417,Itaperuna,3.5438,18.5092
201417,Itatiaia,3.4895,19.8622
201417,Japeri,2.4447,11.5524
201417,Laje Do Muriaé,3.6428,18.0229
201417,Macaé,2.6499,9.4027
201417,Macuco,3.5038,14.9217
201417,Magé,2.6838,11.3806
201417,Mangaratiba,2.1976,10.9454
201417,Maricá,2.461,10.3653
201417,Mendes,3.2731,12.9683
201417,Mesquita,2.3277,12.0821
201417,Miguel Pereira,3.595,12.9253
201417,Miracema,3.4534,16.8071
201417,Natividade,3.6783,18.8974
201417,Nilópolis,2.286,12.2554
201417,Niterói,2.4461,9.6562
201417,Nova Friburgo,4.4759,16.8764
201417,Nova Iguaçu,2.3482,12.0426
201417,Paracambi,2.5326,11.7647
201417,Paraíba Do Sul,3.3905,13.5236
201417,Paraty,2.1877,9.667
201417,Paty Do Alferes,3.539,12.7297
201417,Petrópolis,3.9874,13.5788
201417,Pinheiral,3.2241,14.9992
201417,Piraí,3.0749,13.5634
201417,Porciúncula,3.7067,18.9932
201417,Porto Real,3.4553,18.9422
201417,Quatis,3.4841,18.6659
201417,Queimados,2.3606,11.6004
201417,Quissamã,2.9769,13.039
201417,Resende,3.522,20.5285
201417,Rio Bonito,2.885,12.514
201417,Rio Claro,3.1848,14.8951
201417,Rio Das Flores,3.7364,14.1066
201417,Rio Das Ostras,2.675,10.469
201417,Rio De Janeiro,2.2115,9.9125
201417,Santa Maria Madalena,4.3625,16.1792
201417,Santo Antônio De Pádua,3.3775,16.182
201417,São Fidélis,3.3369,17.4529
201417,São Francisco De Itabapoana,3.5355,19.3601
201417,São Gonçalo,2.4445,10.1631
201417,São João Da Barra,3.3809,17.5688
201417,São João De Meriti,2.2997,12.0246
201417,São José De Ubá,3.5179,17.6952
201417,São José Do Vale Do Rio Preto,4.1156,15.8645
201417,São Pedro Da Aldeia,2.6692,12.4146
201417,São Sebastião Do Alto,4.0071,15.7044
201417,Sapucaia,3.5261,15.2507
201417,Saquarema,2.5835,11.5868
201417,Seropédica,2.3302,11.2877
201417,Silva Jardim,2.8324,12.701
201417,Sumidouro,3.773,15.9561
201417,Tanguá,2.7744,12.0061
201417,Teresópolis,4.5184,15.489
201417,Trajano De Moraes,4.0168,15.0422
201417,Três Rios,3.4394,13.9571
201417,Valença,3.6962,13.9536
201417,Varre-Sai,4.6983,21.1089
201417,Vassouras,3.3607,12.6377
201417,Volta Redonda,3.2734,16.0281
201418,Angra Dos Reis,0.9663,3.6999
201418,Aperibé,0.339,3.0172
201418,Araruama,0.7403,3.3124
201418,Areal,0.8458,3.7599
201418,Armação Dos Búzios,0.571,3.132
201418,Arraial Do Cabo,0.6845,3.2238
201418,Barra Do Piraí,0.7334,3.8146
201418,Barra Mansa,0.8236,3.8972
201418,Belford Roxo,0.8638,3.6067
201418,Bom Jardim,0.6408,3.6021
201418,Bom Jesus Do Itabapoana,0.2727,2.9351
201418,Cabo Frio,0.6524,3.203
201418,Cachoeiras De Macacu,0.7549,3.4527
201418,Cambuci,0.289,2.938
201418,Campos Dos Goytacazes,0.2741,2.8262
201418,Cantagalo,0.5437,3.4094
201418,Carapebus,0.3548,2.9445
201418,Cardoso Moreira,0.2618,2.8673
201418,Carmo,0.5898,3.4452
201418,Casimiro De Abreu,0.564,3.1776
201418,Comendador Levy Gasparian,0.7188,3.6178
201418,Conceição De Macabu,0.3719,3.0137
201418,Cordeiro,0.5725,3.4869
201418,Duas Barras,0.6395,3.5986
201418,Duque De Caxias,0.9085,3.6049
201418,Engenheiro Paulo De Frontin,0.8016,3.9448
201418,Guapimirim,0.908,3.5156
201418,Iguaba Grande,0.6925,3.258
201418,Itaboraí,0.9024,3.5141
201418,Itaguaí,0.7623,3.621
201418,Italva,0.2653,2.8896
201418,Itaocara,0.3403,3.0147
201418,Itaperuna,0.2939,2.9882
201418,Itatiaia,0.9125,3.9504
201418,Japeri,0.7401,3.5985
201418,Laje Do Muriaé,0.3457,3.1172
201418,Macaé,0.3914,2.9932
201418,Macuco,0.4892,3.277
201418,Magé,0.932,3.536
201418,Mangaratiba,0.8485,3.6586
201418,Maricá,0.9045,3.4991
201418,Mendes,0.7702,3.8859
201418,Mesquita,0.8484,3.6088
201418,Miguel Pereira,0.8738,4.0033
201418,Miracema,0.3556,3.0929
201418,Natividade,0.3163,3.06
201418,Nilópolis,0.8548,3.6126
201418,Niterói,0.9838,3.6694
201418,Nova Friburgo,0.7687,3.8703
201418,Nova Iguaçu,0.8396,3.6171
201418,Paracambi,0.724,3.6103
201418,Paraíba Do Sul,0.7555,3.6487
201418,Paraty,1.2193,3.7708
201418,Paty Do Alferes,0.8763,3.9576
201418,Petrópolis,1.055,4.1404
201418,Pinheiral,0.7745,3.8555
201418,Piraí,0.7929,3.8727
201418,Porciúncula,0.3253,3.0827
201418,Porto Real,0.8173,3.8917
201418,Quatis,0.8079,3.897
201418,Queimados,0.786,3.6101
201418,Quissamã,0.3374,2.893
201418,Resende,0.8614,3.9269
201418,Rio Bonito,0.808,3.433
201418,Rio Claro,0.8896,3.9723
201418,Rio Das Flores,0.74,3.871
201418,Rio Das Ostras,0.4888,3.0831
201418,Rio De Janeiro,0.9477,3.618
201418,Santa Maria Madalena,0.5348,3.6263
201418,Santo Antônio De Pádua,0.3594,3.0829
201418,São Fidélis,0.2826,2.9052
201418,São Francisco De Itabapoana,0.2655,2.8135
201418,São Gonçalo,0.9536,3.5777
201418,São João Da Barra,0.2821,2.8053
201418,São João De Meriti,0.8782,3.6104
201418,São José De Ubá,0.3093,3.0286
